femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id
FM-5250-CA,5250,CA,FM,2018-07-05T00:00:00.000Z,2018,Fire,KLAMATHON FIRE,False,False,True,True,2018-07-05T00:00:00.000Z,2018-07-16T00:00:00.000Z,,False,06,093,99093,Siskiyou (County),18054,,2018070601,9,,2024-08-27T18:22:14.800Z,afa2987a9831468c672285160aa90fd0012d9172,ecf0d345-c1d2-4f28-be47-228502c451fd
FM-5245-CA,5245,CA,FM,2018-06-25T00:00:00.000Z,2018,Fire,CREEK FIRE,False,False,True,True,2018-06-24T00:00:00.000Z,2018-06-29T00:00:00.000Z,,False,06,089,99089,Shasta (County),18044,,2018062501,9,,2024-08-27T18:22:14.800Z,10ecc3c35945e7595b264251e7b30842398d13fd,1493c4c3-13c6-42c2-974f-a87872f1ed90
FM-5244-CA,5244,CA,FM,2018-06-24T00:00:00.000Z,2018,Fire,PAWNEE FIRE,False,False,True,True,2018-06-24T00:00:00.000Z,2018-07-06T00:00:00.000Z,,False,06,033,99033,Lake (County),18045,,2018062401,9,,2024-08-27T18:22:14.800Z,f03e754a14cbcb6d8953ee1ae8b0e895950c1b61,5cb1b98e-aca1-4ac4-9c3d-ada8c3537df2
FM-5228-CA,5228,CA,FM,2017-12-07T00:00:00.000Z,2018,Fire,LILAC FIRE,False,False,True,True,2017-12-07T00:00:00.000Z,2017-12-16T00:00:00.000Z,,False,06,073,99073,San Diego (County),17145,,2017120801,9,,2024-08-27T18:22:14.800Z,2c648d00efab8e2d709dd0e70fa3f35295679fc8,d36a2e51-12a8-4a87-adaa-6efb1d89ce59
FM-5227-CA,5227,CA,FM,2017-12-06T00:00:00.000Z,2018,Fire,SKIRBALL FIRE,False,False,True,True,2017-12-06T00:00:00.000Z,2017-12-15T00:00:00.000Z,,False,06,037,99037,Los Angeles (County),17144,,2017120602,9,,2024-08-27T18:22:14.800Z,a517bd3e704ed150737a8527753740103305e2e0,1d72391d-5049-4fb2-bec5-f3b602875c00
FM-5226-CA,5226,CA,FM,2017-12-05T00:00:00.000Z,2018,Fire,RYE FIRE,False,False,True,True,2017-12-05T00:00:00.000Z,2017-12-14T00:00:00.000Z,,False,06,037,99037,Los Angeles (County),17143,,2017120601,9,,2024-08-27T18:22:14.800Z,1c2c38d851967efb5338a9251fe359e5576e7a54,afb8cffa-d749-426f-b326-968b8fc6c458
FM-5225-CA,5225,CA,FM,2017-12-05T00:00:00.000Z,2018,Fire,CREEK FIRE,False,False,True,True,2017-12-05T00:00:00.000Z,2017-12-14T00:00:00.000Z,,False,06,037,99037,Los Angeles (County),17142,,2017120502,9,,2024-08-27T18:22:14.800Z,b07cc3cbda9d4697e9190faf738d504a20771cde,8b445dba-2192-442f-8171-ffe1ce65533c
FM-5224-CA,5224,CA,FM,2017-12-05T00:00:00.000Z,2018,Fire,THOMAS FIRE,False,False,True,True,2017-12-04T00:00:00.000Z,,2018-10-23T00:00:00.000Z,False,06,083,99083,Santa Barbara (County),17141,,2017120501,9,,2024-08-27T18:22:14.800Z,e369f898786e42d73a9078cc9604402ae1ebd157,c150900e-984e-4282-b2b1-7db9d25ac4dc
FM-5224-CA,5224,CA,FM,2017-12-05T00:00:00.000Z,2018,Fire,THOMAS FIRE,False,False,True,True,2017-12-04T00:00:00.000Z,,2018-10-23T00:00:00.000Z,False,06,111,99111,Ventura (County),17141,,2017120501,9,,2024-08-27T18:22:14.800Z,534670d3213ae317eac4ab072f59f5d37fd451ac,d181ed32-6a79-4cf0-b9b4-97b79529f16c
FM-5223-CA,5223,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,CANYON 2 FIRE,False,False,True,True,2017-10-09T00:00:00.000Z,2017-10-20T00:00:00.000Z,,False,06,059,99059,Orange (County),17134,,2017101003,9,,2024-08-27T18:22:14.800Z,03f43318b89792c21ca7249a03eefef5a5a7fffb,96d590f4-a191-47f8-9007-230a99997fa8
FM-5223-CA,5223,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,CANYON 2 FIRE,False,False,True,True,2017-10-09T00:00:00.000Z,2017-10-20T00:00:00.000Z,,False,06,065,99065,Riverside (County),17134,,2017101003,9,,2024-08-27T18:22:14.800Z,0dc2a123ad131cb3640961320e314a3be0bbd65e,0f992477-78eb-4fef-86c8-589e0ccb91ab
FM-5222-CA,5222,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire, PARTRICK FIRE,False,False,True,True,2017-10-09T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,055,99055,Napa (County),17131,,2017101002,9,,2024-08-27T18:22:14.800Z,4a57f59d9267f171fb719c8b8cd348aad2756816,324df309-9aaa-4c9e-bd99-b2d1d864bede
FM-5222-CA,5222,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire, PARTRICK FIRE,False,False,True,True,2017-10-09T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,097,99097,Sonoma (County),17131,,2017101002,9,,2024-08-27T18:22:14.800Z,eefbee6089f12e3db3a0c24e10afd830db98a2ff,fc8ce4f0-b55b-4558-9824-bfe4c434d4a4
FM-5221-CA,5221,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,SULPHUR FIRE,False,False,True,True,2017-10-09T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,033,99033,Lake (County),17128,,2017101001,9,,2024-08-27T18:22:14.800Z,95516b0818356b09c78b5abc05d36548c6269231,ccd55e99-0d12-453f-ac92-722b2c3adf0b
FM-5220-CA,5220,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,NUNS FIRE,False,False,True,True,2017-10-08T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,097,99097,Sonoma (County),17130,,2017100909,9,,2024-08-27T18:22:14.800Z,a00cbf233f34c2fdfc6a7a2f6332413b0c2e503d,bfbcf124-f2ec-465b-be26-ca1384a06ec7
FM-5219-CA,5219,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,REDWOOD VALLEY FIRE,False,False,True,True,2017-10-09T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,045,99045,Mendocino (County),17129,,2017100908,9,,2024-08-27T18:22:14.800Z,e7e6512a9555e3ac72a633d0c4425d6f2286cda9,852d3e74-b7af-44bf-a37c-a69cbc1648b9
FM-5218-CA,5218,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,LA PORTE FIRE,False,False,True,True,2017-10-09T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,007,99007,Butte (County),17133,,2017100907,9,,2024-08-27T18:22:14.800Z,f50ded93c83650051cb1402387ae9c29cb8cefcd,1eb529bc-b5c3-412d-a538-8057a3bbeacd
FM-5217-CA,5217,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,LOBO FIRE,False,False,True,True,2017-10-09T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,057,99057,Nevada (County),17132,,2017100905,9,,2024-08-27T18:22:14.800Z,962c405f0475fad1e3f0ae98a4e7b459091bdb96,821c821e-3e0a-4e80-ab49-c8fe69d353f0
FM-5216-CA,5216,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,CASCADE FIRE,False,False,True,True,2017-10-08T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,007,99007,Butte (County),17135,,2017100904,9,,2024-08-27T18:22:14.800Z,05789c3365580d82c34236ff9dd5fbe4cf922a7a,572210a0-765a-4d88-a43f-687e14f9adb1
FM-5216-CA,5216,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,CASCADE FIRE,False,False,True,True,2017-10-08T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,115,99115,Yuba (County),17135,,2017100904,9,,2024-08-27T18:22:14.800Z,e8e25dea433682e70fd429bc10379ffbdfd96192,e0507c1e-d7e1-4187-84f2-d85bd1f02036
FM-5215-CA,5215,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,TUBBS FIRE ,False,False,True,True,2017-10-08T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,055,99055,Napa (County),17127,,2017100903,9,,2024-08-27T18:22:14.800Z,09b9b16b7c15154a4d30d08078182bd3c911aff4,ddb36a38-76dc-4bd7-bb5b-a1e1b4d79bd5
FM-5215-CA,5215,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,TUBBS FIRE ,False,False,True,True,2017-10-08T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,097,99097,Sonoma (County),17127,,2017100903,9,,2024-08-27T18:22:14.800Z,4288bcc80c411a728988412b082237fa3bf5009a,e2e04829-6e0f-44e6-8e81-ed99c27335a4
FM-5214-CA,5214,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,ATLAS FIRE,False,False,True,True,2017-10-09T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,055,99055,Napa (County),17126,,2017100902,9,,2024-08-27T18:22:14.800Z,d60209efb1c43db4c0c7ce1ab61ea2ec321ecdcc,2e994719-2b59-4315-bfb8-cd26466ab6b5
FM-5214-CA,5214,CA,FM,2017-10-09T00:00:00.000Z,2018,Fire,ATLAS FIRE,False,False,True,True,2017-10-09T00:00:00.000Z,,2018-01-10T00:00:00.000Z,False,06,095,99095,Solano (County),17126,,2017100902,9,,2024-08-27T18:22:14.800Z,024ec26c8cc086a4f34ef58622ba0e8e7a85a272,c64417b4-9887-464a-8347-c574e35dd2db
FM-5213-CA,5213,CA,FM,2017-09-26T00:00:00.000Z,2017,Fire,CANYON FIRE,False,False,True,True,2017-09-25T00:00:00.000Z,2017-10-02T00:00:00.000Z,,False,06,059,99059,Orange (County),17118,,2017092601,9,,2024-08-27T18:22:14.800Z,0ab39b1b1bca619e1dd6dd1dfd6afc5cde1558ea,3a8f0d07-3af1-490e-85ef-3e616724c85f
FM-5213-CA,5213,CA,FM,2017-09-26T00:00:00.000Z,2017,Fire,CANYON FIRE,False,False,True,True,2017-09-25T00:00:00.000Z,2017-10-02T00:00:00.000Z,,False,06,065,99065,Riverside (County),17118,,2017092601,9,,2024-08-27T18:22:14.800Z,860c17e0bea8e2bad50cb827e785a3357b27a66c,2ea9064d-9ce0-4436-9da4-4d9f922f703a
FM-5205-CA,5205,CA,FM,2017-09-05T00:00:00.000Z,2017,Fire,PIER FIRE,False,False,True,True,2017-08-29T00:00:00.000Z,2017-09-19T00:00:00.000Z,,False,06,107,99107,Tulare (County),17097,,2017090503,9,,2024-08-27T18:22:14.800Z,ad4838dcdd0015f1d0eb86c026fb46492e90598a,af9017df-b093-458c-ba55-9a91c534ba99
FM-5204-CA,5204,CA,FM,2017-09-04T00:00:00.000Z,2017,Fire,MISSION FIRE,False,False,True,True,2017-09-04T00:00:00.000Z,2017-09-15T00:00:00.000Z,,False,06,039,99039,Madera (County),17093,,2017090402,9,,2024-08-27T18:22:14.800Z,936f39303a3eb6daac0f6d32daf0025664a44ae7,d9c22b6c-7d3b-4a46-b019-e9387624a762
FM-5202-CA,5202,CA,FM,2017-09-02T00:00:00.000Z,2017,Fire,RAILROAD FIRE,False,False,True,True,2017-08-29T00:00:00.000Z,2017-09-15T00:00:00.000Z,,False,06,039,99039,Madera (County),17092,,2017090301,9,,2024-08-27T18:22:14.800Z,55680db54e5a9f73fef9e8cd31297f0917e82c1f,020177d5-988f-4b07-a85d-69af8b339aaf
FM-5202-CA,5202,CA,FM,2017-09-02T00:00:00.000Z,2017,Fire,RAILROAD FIRE,False,False,True,True,2017-08-29T00:00:00.000Z,2017-09-15T00:00:00.000Z,,False,06,043,99043,Mariposa (County),17092,,2017090301,9,,2024-08-27T18:22:14.800Z,6a66f92e6f65c219bfac99283524cd12f996164e,6eac86bd-429e-433f-b4d6-9b30c6899bbb
FM-5201-CA,5201,CA,FM,2017-09-02T00:00:00.000Z,2017,Fire,LA TUNA FIRE,False,False,True,True,2017-09-01T00:00:00.000Z,2017-09-10T00:00:00.000Z,,False,06,037,99037,Los Angeles (County),17091,,2017090202,9,,2024-08-27T18:22:14.800Z,4553ef9c439ed14d76055154f31e53dd9ab0fc02,e3f4ef98-578b-4f2d-a574-2ad4be7a67a9
FM-5199-CA,5199,CA,FM,2017-09-01T00:00:00.000Z,2017,Fire,HELENA FIRE,False,False,True,True,2017-08-30T00:00:00.000Z,2017-09-25T00:00:00.000Z,,False,06,105,99105,Trinity (County),17087,,2017090101,9,,2024-08-27T18:22:14.800Z,3fbcd9cda578f02d9971ef065817e0f19fbc8a74,3a4142cf-7212-4ea2-a465-7817342cbb0e
FM-5192-CA,5192,CA,FM,2017-07-17T00:00:00.000Z,2017,Fire,DETWILER FIRE,False,False,True,True,2017-07-16T00:00:00.000Z,2017-08-01T00:00:00.000Z,,False,06,043,99043,Mariposa (County),17065,,2017071802,9,,2024-08-27T18:22:14.800Z,4d5f577b86158aeaf13aa7ed8e4ad0847469a942,21e91fc3-3c2a-495f-b912-92e8aa8d9be9
FM-5189-CA,5189,CA,FM,2017-07-09T00:00:00.000Z,2017,Fire,WALL FIRE,False,False,True,True,2017-07-07T00:00:00.000Z,2017-07-17T00:00:00.000Z,,False,06,007,99007,Butte (County),17058,,2017070903,9,,2024-08-27T18:22:14.800Z,077126a45ef36ffd29eeac3a1769bbe3881421c2,93953119-41f8-4ff9-9a75-f137574958b5
FM-5150-CA,5150,CA,FM,2016-08-22T00:00:00.000Z,2016,Fire,CEDAR FIRE,False,False,True,False,2016-08-16T00:00:00.000Z,2016-09-08T00:00:00.000Z,,False,06,029,99029,Kern (County),16084,,2016082203,9,,2024-08-27T18:22:14.800Z,956749defaafcd3d2ecfa3c87acc26968e0f34ac,9f5c6542-be76-4716-b422-5e73eb7827ae
FM-5150-CA,5150,CA,FM,2016-08-22T00:00:00.000Z,2016,Fire,CEDAR FIRE,False,False,True,False,2016-08-16T00:00:00.000Z,2016-09-08T00:00:00.000Z,,False,06,107,99107,Tulare (County),16084,,2016082203,9,,2024-08-27T18:22:14.800Z,970077879a32b6219bbedc2065a6ba2707d92d8e,f4345fda-4822-4bdd-97f1-70383025e6ae
FM-5147-CA,5147,CA,FM,2016-08-16T00:00:00.000Z,2016,Fire,BLUE CUT FIRE,False,False,True,False,2016-08-16T00:00:00.000Z,2016-08-22T00:00:00.000Z,2023-04-25T00:00:00.000Z,False,06,071,99071,San Bernardino (County),16080,,2016081604,9,,2024-08-27T18:22:14.800Z,58c4405cb911eba7458330e49a6bf6fa29c2cb12,c246de6d-df38-4fe3-a118-b64f3190e2d7
FM-5146-CA,5146,CA,FM,2016-08-14T00:00:00.000Z,2016,Fire,CHIMNEY FIRE,False,False,True,False,2016-08-13T00:00:00.000Z,2016-09-06T00:00:00.000Z,,False,06,079,99079,San Luis Obispo (County),16078,,2016081502,9,,2024-08-27T18:22:14.800Z,9f3a8c05ba628c6904fb2ce65f00445ebd3de7fb,fb59922c-7d0a-4c14-9baa-5a72fde544c9
FM-5145-CA,5145,CA,FM,2016-08-14T00:00:00.000Z,2016,Fire,CLAYTON FIRE,False,False,True,False,2016-08-13T00:00:00.000Z,2016-08-22T00:00:00.000Z,,False,06,033,99033,Lake (County),16077,,2016081501,9,,2024-08-27T18:22:14.800Z,cfc290ca7a692ef7b32a370a73725ce99b58a70c,f854658e-b9fb-42a1-9786-3d4e3aa7bc2f
FM-5144-CA,5144,CA,FM,2016-08-08T00:00:00.000Z,2016,Fire,PILOT FIRE,False,False,True,False,2016-08-07T00:00:00.000Z,2016-08-16T00:00:00.000Z,,False,06,071,99071,San Bernardino (County),16075,,2016080901,9,,2024-08-27T18:22:14.800Z,e478e5d37060a59693f9164819369e1a85e02b0d,bd112078-ca4f-4058-b078-6378c85c553f
FM-5140-CA,5140,CA,FM,2016-07-31T00:00:00.000Z,2016,Fire,GOOSE FIRE,False,False,True,False,2016-07-30T00:00:00.000Z,2016-08-08T00:00:00.000Z,2022-06-30T00:00:00.000Z,False,06,019,99019,Fresno (County),16068,,2016073101,9,,2024-08-27T18:22:14.800Z,c1c378402b05557851135613021331dd2742e086,72bdf29c-c50f-408c-935f-c0db13306126
FM-5137-CA,5137,CA,FM,2016-07-28T00:00:00.000Z,2016,Fire,SOBERANES FIRE,False,False,True,False,2016-07-22T00:00:00.000Z,2016-10-05T00:00:00.000Z,,False,06,053,99053,Monterey (County),16066,,2016072901,9,,2024-08-27T18:22:14.800Z,7471583175e4b9481e8d3c1ec7d47e43265c1bd3,7db1e6d4-93ca-456f-97b5-03d4de39b2b0
FM-5135-CA,5135,CA,FM,2016-07-23T00:00:00.000Z,2016,Fire,SAND FIRE,False,False,True,False,2016-07-22T00:00:00.000Z,2016-08-01T00:00:00.000Z,,False,06,037,99037,Los Angeles (County),16064,,2016072401,9,,2024-08-27T18:22:14.800Z,9162a763f7b623276ae331bdb079ef035be608e6,2bd65df2-5905-4f89-8dc4-5da1ddcc9a89
FM-5132-CA,5132,CA,FM,2016-07-09T00:00:00.000Z,2016,Fire,SAGE FIRE,False,False,True,False,2016-07-09T00:00:00.000Z,2016-07-14T00:00:00.000Z,2023-04-25T00:00:00.000Z,False,06,037,99037,Los Angeles (County),16059,,2016071001,9,,2024-08-27T18:22:14.800Z,64d896aa63564c1cd8dd79e4a5b7956ea3913c51,768cf498-46fa-4fe0-be03-2c1bb36f5de1
FM-5131-CA,5131,CA,FM,2016-06-24T00:00:00.000Z,2016,Fire,ERSKINE FIRE,False,False,True,False,2016-06-23T00:00:00.000Z,2016-07-06T00:00:00.000Z,,False,06,029,99029,Kern (County),16053,,2016062401,9,,2024-08-27T18:22:14.800Z,bc42dbcfd7e7546dc49c031a23925f25f987b5f9,8443955d-ae2a-4b0e-af5f-e50495d6a344
FM-5129-CA,5129,CA,FM,2016-06-21T00:00:00.000Z,2016,Fire,FISH FIRE,False,False,True,False,2016-06-20T00:00:00.000Z,2016-06-30T00:00:00.000Z,2023-04-25T00:00:00.000Z,False,06,037,99037,Los Angeles (County),16051,,2016062101,9,,2024-08-27T18:22:14.800Z,b0e87514d3df51adb36d450b37e29207ef83d233,49969833-dacd-4172-b352-99f189181873
FM-5128-CA,5128,CA,FM,2016-06-19T00:00:00.000Z,2016,Fire,BORDER 3 FIRE,False,False,True,False,2016-06-19T00:00:00.000Z,2016-06-29T00:00:00.000Z,,False,06,073,99073,San Diego (County),16050,,2016062001,9,,2024-08-27T18:22:14.800Z,4edf6a1ecae87c0377f21d9833081c732f38c4c3,c94e6842-a72a-4165-8c44-fe52d1a059eb
FM-5124-CA,5124,CA,FM,2016-06-05T00:00:00.000Z,2016,Fire,OLD FIRE,False,False,True,True,2016-06-04T00:00:00.000Z,2016-06-10T00:00:00.000Z,,False,06,037,99037,Los Angeles (County),16044,,2016060501,9,,2024-08-27T18:22:14.800Z,17543501e17fb8fd210a2a93bdba403685a3b6e3,ff91306e-ad56-4a89-99bd-1b102e001b44
FM-5112-CA,5112,CA,FM,2015-09-13T00:00:00.000Z,2015,Fire,VALLEY FIRE,False,False,True,True,2015-09-12T00:00:00.000Z,2015-10-05T00:00:00.000Z,,False,06,033,99033,Lake (County),15073,,2015091301,9,,2024-08-27T18:22:14.800Z,97cb241219887c448eb8acbab0752f26b0a73300,82bd76dc-f64b-4b5e-9349-ed8561a9eedd
FM-5112-CA,5112,CA,FM,2015-09-13T00:00:00.000Z,2015,Fire,VALLEY FIRE,False,False,True,True,2015-09-12T00:00:00.000Z,2015-10-05T00:00:00.000Z,,False,06,055,99055,Napa (County),15073,,2015091301,9,,2024-08-27T18:22:14.800Z,22f8fe2a04ffe9d89d4b96966efd24769ce874ee,1c0a1edb-a067-49b4-9e25-1906d1f3ee8b
FM-5112-CA,5112,CA,FM,2015-09-13T00:00:00.000Z,2015,Fire,VALLEY FIRE,False,False,True,True,2015-09-12T00:00:00.000Z,2015-10-05T00:00:00.000Z,,False,06,097,99097,Sonoma (County),15073,,2015091301,9,,2024-08-27T18:22:14.800Z,571066953290400008097e0dfa52e6902f0d57da,d1206bc9-4ce1-4659-abb0-20a8d6bcee9b
FM-5111-CA,5111,CA,FM,2015-09-10T00:00:00.000Z,2015,Fire,BUTTE FIRE,False,False,True,True,2015-09-09T00:00:00.000Z,2015-10-02T00:00:00.000Z,2021-05-24T00:00:00.000Z,False,06,005,99005,Amador (County),15072,,2015091001,9,,2024-08-27T18:22:14.800Z,487a091239c6700089aa958b413f7c59913de35e,f01e81aa-4c50-415a-9235-a58fdbe7e153
FM-5111-CA,5111,CA,FM,2015-09-10T00:00:00.000Z,2015,Fire,BUTTE FIRE,False,False,True,True,2015-09-09T00:00:00.000Z,2015-10-02T00:00:00.000Z,2021-05-24T00:00:00.000Z,False,06,009,99009,Calaveras (County),15072,,2015091001,9,,2024-08-27T18:22:14.800Z,238932b856ce159666bfc6a8eb67f2c313567790,9162ca1c-81fa-47d2-b204-63f6b87f124d
FM-5093-CA,5093,CA,FM,2015-08-02T00:00:00.000Z,2015,Fire,ROCKY FIRE,False,False,True,True,2015-07-29T00:00:00.000Z,2015-08-15T00:00:00.000Z,2023-04-25T00:00:00.000Z,False,06,033,99033,Lake (County),15049,,2015080201,9,,2024-08-27T18:22:14.800Z,9757ad2a027824754672ef7f0c92af61f3a0919d,5fccdd1d-b025-4ece-8d04-504bd7b2fbd3
FM-5091-CA,5091,CA,FM,2015-07-23T00:00:00.000Z,2015,Fire,WRAGG FIRE,False,False,True,True,2015-07-22T00:00:00.000Z,2015-08-02T00:00:00.000Z,,False,06,055,99055,Napa (County),15040,,2015072301,9,,2024-08-27T18:22:14.800Z,ea03c6c2192fa58d9ec2ff79ed5513fd54e9e3e9,c7832685-b7aa-4ae8-9fb8-8151aa035a5e
FM-5091-CA,5091,CA,FM,2015-07-23T00:00:00.000Z,2015,Fire,WRAGG FIRE,False,False,True,True,2015-07-22T00:00:00.000Z,2015-08-02T00:00:00.000Z,,False,06,095,99095,Solano (County),15040,,2015072301,9,,2024-08-27T18:22:14.800Z,f4cfadc54d6f3fa589981b7fffa53b451b7c76f6,086b78c8-a137-47ec-b738-b2e112efac59
FM-5091-CA,5091,CA,FM,2015-07-23T00:00:00.000Z,2015,Fire,WRAGG FIRE,False,False,True,True,2015-07-22T00:00:00.000Z,2015-08-02T00:00:00.000Z,,False,06,113,99113,Yolo (County),15040,,2015072301,9,,2024-08-27T18:22:14.800Z,f126bf293f546d03f9b1f3b256a4716d7a55be55,b687f822-1eaa-4b86-b69e-9d33b96f761d
FM-5089-CA,5089,CA,FM,2015-07-17T00:00:00.000Z,2015,Fire,NORTH FIRE,False,False,True,True,2015-07-17T00:00:00.000Z,2015-07-21T00:00:00.000Z,2021-05-24T00:00:00.000Z,False,06,071,99071,San Bernardino (County),15038,,2015071801,9,,2024-08-27T18:22:14.800Z,ca136898906f80b7ba9be1dd2547bfcb6039d46d,1a4ea4c2-205a-4060-8df7-f1f14981c84b
FM-5082-CA,5082,CA,FM,2014-10-08T00:00:00.000Z,2015,Fire,APPLEGATE FIRE,False,False,True,False,2014-10-08T00:00:00.000Z,2014-10-13T00:00:00.000Z,2017-08-09T00:00:00.000Z,False,06,061,99061,Placer (County),14091,,2014100901,9,,2024-08-27T18:22:14.800Z,b5475f7d619bcbcbb4b09b1e8c6daf43a4401f58,eea3a4d9-249b-419e-96d9-5297f033a58c
FM-5081-CA,5081,CA,FM,2014-09-17T00:00:00.000Z,2014,Fire,KING FIRE,False,False,True,False,2014-09-13T00:00:00.000Z,2014-10-03T00:00:00.000Z,2021-01-07T00:00:00.000Z,False,06,017,99017,El Dorado (County),14086,,2014091701,9,,2024-08-27T18:22:14.800Z,fae059d213682c63d0da736ee951c928522fafea,45b462cd-9c67-4a58-bcef-534b8481b3ae
FM-5079-CA,5079,CA,FM,2014-09-15T00:00:00.000Z,2014,Fire,BOLES FIRE,False,False,True,False,2014-09-15T00:00:00.000Z,2014-09-27T00:00:00.000Z,2017-09-29T00:00:00.000Z,False,06,093,99093,Siskiyou (County),14082,,2014091603,9,,2024-08-27T18:22:14.800Z,bab8ff9e19e5311410ec71d5012b8f07996478ca,3a3bb580-488a-4e30-8519-17a03c93d290
FM-5078-CA,5078,CA,FM,2014-09-14T00:00:00.000Z,2014,Fire,COURTNEY FIRE,False,False,True,False,2014-09-14T00:00:00.000Z,2014-09-20T00:00:00.000Z,2017-08-03T00:00:00.000Z,False,06,039,99039,Madera (County),14081,,2014091501,9,,2024-08-27T18:22:14.800Z,80634944aede896640144e39cc431b69d976e670,c5eb2da8-05f9-41d6-8702-376af64fbe9e
FM-5077-CA,5077,CA,FM,2014-09-05T00:00:00.000Z,2014,Fire,BRIDGE FIRE,False,False,True,False,2014-09-05T00:00:00.000Z,2014-09-10T00:00:00.000Z,2017-08-03T00:00:00.000Z,False,06,043,99043,Mariposa (County),14079,,2014090601,9,,2024-08-27T18:22:14.800Z,ed4c6263cac247323484926c55238e02c0a7f7a4,08f46857-4c18-42f6-990d-41cf3c280ddc
FM-5076-CA,5076,CA,FM,2014-08-25T00:00:00.000Z,2014,Fire,OREGON FIRE,False,False,True,False,2014-08-24T00:00:00.000Z,2014-08-28T00:00:00.000Z,2016-12-08T00:00:00.000Z,False,06,105,99105,Trinity (County),14074,,2014082501,9,,2024-08-27T18:22:14.800Z,abbefd397241c7972dd07f0464bf1c16971ff71c,4176ed05-5179-4b40-b3ac-6e8b72a09cf2
FM-5075-CA,5075,CA,FM,2014-08-19T00:00:00.000Z,2014,Fire,WAY FIRE,False,False,True,False,2014-08-18T00:00:00.000Z,2014-08-23T00:00:00.000Z,2017-03-06T00:00:00.000Z,False,06,029,99029,Kern (County),14073,,2014081902,9,,2024-08-27T18:22:14.800Z,d7f569dddb7d7781d65b6cbe2a9df1c6829641c4,136b5c69-dbf6-4e1d-9d61-3f74eb250933
FM-5074-CA,5074,CA,FM,2014-08-19T00:00:00.000Z,2014,Fire,JUNCTION FIRE,False,False,True,False,2014-08-18T00:00:00.000Z,2014-08-22T00:00:00.000Z,2016-04-06T00:00:00.000Z,False,06,039,99039,Madera (County),14072,,2014081901,9,,2024-08-27T18:22:14.800Z,080033f426bd3f419e6bf2cb863e326d721aec48,c6ef788b-f72f-497b-b934-be47df678c7b
FM-5070-CA,5070,CA,FM,2014-08-03T00:00:00.000Z,2014,Fire,DAY FIRE,False,False,True,False,2014-08-01T00:00:00.000Z,2014-08-09T00:00:00.000Z,2016-08-16T00:00:00.000Z,False,06,049,99049,Modoc (County),14064,,2014080303,9,,2024-08-27T18:22:14.800Z,6f537d576ce7a42da82bc7b321e95bc2bda70628,3eda368b-1239-4494-b2e0-f8778df51f18
FM-5069-CA,5069,CA,FM,2014-08-03T00:00:00.000Z,2014,Fire,BALD FIRE,False,False,True,False,2014-08-02T00:00:00.000Z,2014-08-09T00:00:00.000Z,2018-02-27T00:00:00.000Z,False,06,035,99035,Lassen (County),14063,,2014080302,9,,2024-08-27T18:22:14.800Z,5e57109dae3bacd82ea513a2e8eee30d71517479,91960be3-9b37-42f9-a9b5-7d72980b7aaf
FM-5069-CA,5069,CA,FM,2014-08-03T00:00:00.000Z,2014,Fire,BALD FIRE,False,False,True,False,2014-08-02T00:00:00.000Z,2014-08-09T00:00:00.000Z,2018-02-27T00:00:00.000Z,False,06,089,99089,Shasta (County),14063,,2014080302,9,,2024-08-27T18:22:14.800Z,b8e5c49b66f174e23b18aef57f581d561a831a27,0c796479-d7a7-4c56-be68-0f1f8d08d74b
